Brande,Deere,09/07/1988,91763,1,0,1
Emilia,Blague,08/02/1975,91763,0,0,1
Jodie,Seifenmacher,04/22/1983,91763,1,0,1
Tessa,Spikeings,10/27/1976,91762,0,0,1
Michel,Bolf,01/01/1966,91764,0,0,0
Amberly,M'Quhan,12/24/1987,91763,0,0,1
Rhianna,Cabral,11/09/1972,91762,0,1,0
Nara,Jennaroy,09/30/1963,91763,0,1,1
Berkley,Rorke,07/09/1979,91763,0,0,1
Maible,Tompkins,08/16/1981,91763,0,1,1
Marj,Smye,12/14/1966,91763,0,0,1
Blondell,Croisdall,12/02/1984,91764,1,0,0
Ahmad,Dillet,11/27/1964,91763,1,1,0
Loreen,Lindner,04/01/1974,91763,1,1,1
Bryant,Reburn,02/24/1988,91764,1,0,0
Allister,Oret,03/12/1961,91763,0,0,0
Burnard,Youel,01/21/1983,91762,0,1,1
Roxi,Folbige,05/30/1972,91762,0,1,0
Faythe,Tomsen,07/27/1963,91764,0,0,0
Laurens,Bennet,11/10/1989,91763,0,0,0
Cahra,Klemt,12/11/1961,91763,0,0,1
Haydon,Nicholes,03/19/1969,91763,0,0,0
Francesca,Tows,09/24/1979,91762,1,1,0
Shaylynn,Gumme,08/12/1962,91762,0,1,0
Bibby,Conisbee,11/02/1968,91764,0,0,0
Lucretia,Bestwick,04/16/1979,91764,0,0,0
Piper,Wessell,01/14/1979,91764,0,0,0
Urbain,Weems,04/04/1989,91763,0,0,1
Dode,Landa,11/29/1962,91764,1,0,0
Silvia,Bussetti,09/23/1983,91764,1,0,0
Lawry,Tobias,12/11/1967,91763,0,1,1
Marrissa,Amaya,10/21/1980,91762,1,1,0
Drona,Welbourn,06/23/1974,91763,0,0,1
Lainey,Kleint,12/27/1961,91763,0,0,0
Beryl,Castagnasso,03/25/1970,91762,1,0,0
Marina,Tarney,05/17/1981,91762,0,0,0
Melody,Fieldhouse,12/20/1985,91762,1,1,0
Hilario,Stuttard,04/11/1973,91763,0,0,1
Rodrigo,Yantsurev,07/01/1966,91764,0,0,0
Collin,Adamo,06/30/1965,91764,1,0,0
Honoria,Nunn,07/08/1980,91764,1,0,0
Henrietta,Andriss,01/29/1963,91762,1,1,0
Anatol,Redler,01/11/1965,91763,0,0,1
Gustav,Varley,11/14/1966,91764,1,0,0
Alberik,Kingsmill,09/21/1963,91764,0,0,0
Ara,Raven,03/08/1987,91762,0,0,0
Eleanore,Wilcox,04/01/1969,91762,0,1,0
Maxie,Garrold,10/05/1983,91763,0,1,1
Roderich,Pamment,03/09/1971,91763,0,0,1
Arden,Farrow,02/13/1984,91763,0,0,1
Sibley,Blampied,12/19/1977,91764,1,0,0
Torrance,Flaubert,03/16/1979,91764,0,0,1
Carolynn,Mackney,01/16/1970,91764,0,0,0
Jessee,Gradon,03/13/1981,91764,1,0,0
Rodrique,De Bruyn,11/25/1961,91762,0,1,0
Stephan,Dagg,04/29/1979,91762,0,0,0
Abagael,Felstead,03/14/1981,91762,0,1,1
Tiebout,Fores,11/24/1960,91762,0,1,0
Hercules,Earley,03/25/1971,91763,0,0,1
Kenna,Arnaudot,12/17/1987,91764,1,0,0
Guilbert,Botcherby,08/09/1962,91764,1,0,0
Gerri,Yeandel,12/22/1986,91764,1,0,0
Burtie,Bourhill,06/04/1979,91762,0,1,1
Quillan,Berrick,12/30/1981,91762,0,1,0
Alayne,Petti,11/17/1989,91763,1,0,1
Glenda,Duerden,04/01/1973,91763,0,1,1
Hobie,Hammerich,06/10/1983,91764,1,0,1
Lola,Coldtart,06/06/1989,91762,1,0,1
Josie,Oxbrough,04/21/1975,91763,1,0,1
Cheri,Romke,10/19/1973,91762,0,1,0
Elena,Mitrikhin,08/02/1969,91764,1,1,0
Hedvig,Madeley,10/20/1961,91763,0,0,0
Shoshanna,Milesap,04/18/1980,91764,1,0,0
Brittni,Gadd,07/19/1975,91764,1,0,0
Hakeem,Kelinge,02/26/1984,91764,1,0,0
Roderick,Elsay,03/31/1985,91762,0,1,0
Charmaine,Augar,02/15/1984,91762,1,0,0
Alisha,Garfit,12/26/1985,91764,1,0,1
Frannie,Keese,05/27/1972,91763,0,1,1
Raffarty,Offner,06/01/1961,91764,0,0,0
Gabi,Choak,10/17/1962,91762,0,0,0
Giorgi,Murfin,11/12/1965,91764,0,0,0
Renae,Connikie,07/03/1989,91764,1,0,0
Mufinella,Akrigg,04/12/1987,91764,1,0,0
Leroy,Shawell,06/16/1981,91764,1,0,0
Diena,Proudlock,04/26/1983,91764,1,0,1
Yard,Shorthill,09/10/1980,91762,0,1,1
Sara,Peyton,07/01/1966,91763,0,0,0
Shelby,Wyldbore,03/19/1971,91764,1,0,0
Enoch,Siddle,03/29/1966,91764,0,0,0
Aeriela,Duchant,01/05/1972,91764,0,0,0
Nate,Skates,02/23/1982,91763,0,0,1
Avrom,MacGlory,08/27/1967,91763,0,0,0
Nedda,Leith-Harvey,12/19/1975,91763,0,0,1
Rennie,Bloan,12/21/1965,91764,0,0,0
Noelle,Bates,09/23/1972,91763,0,0,1
Caresa,Harome,07/30/1967,91764,0,0,0
Rockwell,Lorent,03/27/1977,91764,0,0,0
Kean,Maith,07/29/1977,91762,0,1,1
Payton,Raddon,04/26/1989,91764,0,0,1
Doralin,Basillon,11/08/1978,91764,1,1,0
Susan,Matresse,07/22/1968,91764,1,0,0
Maddy,Grunnill,09/01/1964,91764,0,0,0
Merola,Gilfoy,08/16/1969,91762,0,1,0
Dedra,Noquet,11/20/1966,91762,1,0,0
Sylas,Inglesfield,02/27/1987,91762,0,1,0
Kacie,Pawels,02/01/1981,91762,0,1,0
Odetta,Klemz,08/05/1960,91763,0,0,0
Llywellyn,Boxen,06/30/1985,91764,1,0,0
Giselle,Fernant,01/10/1961,91762,1,0,0
Forster,Petherick,08/26/1968,91764,0,0,1
Alanson,Reichert,02/20/1972,91764,1,0,0
Briggs,Pounds,06/21/1973,91763,0,0,1
Agace,Domelow,03/07/1982,91764,1,0,0
Raffaello,Voules,10/07/1986,91764,1,0,1
Sheela,Cleef,09/06/1988,91763,1,0,1
Hugibert,Flea,06/01/1970,91764,0,0,1
Brittne,Stebbings,08/28/1977,91764,1,0,0
Wiley,Martyns,10/23/1987,91764,1,0,0
Fidole,Cawsy,02/18/1973,91763,0,1,1
Dannye,Domke,03/02/1961,91762,0,1,0
Joleen,Tarburn,12/03/1988,91763,0,0,1
Cathryn,Loffel,06/23/1972,91764,1,0,0
Courtney,Moehler,10/28/1963,91762,0,1,0
Weber,Oller,07/29/1972,91763,0,1,1
Emogene,Kohnert,07/07/1970,91762,0,1,0
Hunt,Lambourne,09/20/1982,91762,1,0,0
Molly,Passman,09/06/1960,91762,0,1,0
Desirae,Greystoke,03/08/1967,91762,0,1,0
Ernie,Uren,11/27/1986,91763,1,0,1
Evelyn,Ebben,05/06/1985,91764,1,0,1
Cthrine,Soppitt,10/25/1964,91762,0,0,0
Desmund,Awmack,01/06/1980,91763,0,0,1
Padraig,Westgarth,08/20/1986,91763,0,0,1
Jessica,Guidoni,11/06/1981,91764,1,0,1
Othella,Peche,03/13/1967,91763,0,1,1
Agnese,Thompson,07/31/1972,91764,1,0,1
Fernanda,Steane,05/30/1988,91763,0,0,1
Andris,Demetr,12/15/1986,91764,1,0,0
Brena,Mayor,02/12/1982,91763,1,0,1
Porter,Ruhben,03/20/1971,91762,0,1,1
Sandye,Mc Carroll,10/20/1979,91762,0,0,0
Even,Emburey,04/19/1962,91762,0,1,0
Grover,Lochead,07/08/1989,91764,1,0,0
Ros,Burnip,01/02/1964,91764,0,0,1
Carlita,Doudny,12/16/1988,91763,0,1,1
Elie,Stodd,04/19/1988,91764,1,0,1
Anna-diane,Tait,12/09/1988,91764,1,1,1
Haily,Stockle,07/22/1980,91762,0,1,0
Perle,Breeton,12/13/1968,91762,0,0,0
Tommi,Blinde,02/02/1960,91763,0,1,1
Abbie,Augustine,05/15/1965,91764,1,0,1
Rex,Lambis,06/30/1968,91763,0,0,1
Reinhard,St Louis,10/14/1989,91763,0,0,1
Ramsay,Lutwyche,03/24/1962,91764,1,0,0
Granger,Edards,12/01/1977,91762,0,1,0
Dalis,Moncrieffe,04/28/1987,91762,1,1,0
Marlin,McTrusty,02/07/1984,91763,1,1,1
Moe,Hounsom,03/30/1988,91763,0,0,1
Marlene,Colleer,12/30/1987,91762,0,1,0
Leroi,Dionis,08/11/1986,91763,0,0,1
Duffie,Rivalland,03/25/1980,91764,1,0,0
Auberta,Rozzier,03/03/1978,91762,1,0,1
Roxy,Di Lucia,08/09/1982,91763,0,0,1
Romain,Trevenu,09/26/1968,91763,0,0,0
Bronny,Kitchenham,03/07/1971,91764,1,0,0
Mirabella,Joiris,02/05/1984,91763,1,0,1
Neill,Hechlin,10/08/1977,91762,0,0,0
Paton,Klimentyev,01/12/1982,91763,0,0,0
Rosamond,Cockayme,11/14/1978,91764,1,0,1
Eada,Geany,04/29/1988,91764,1,0,0
Obediah,Isabell,09/21/1971,91763,0,0,1
Sheelah,Gosnoll,06/07/1963,91762,0,1,0
Guillaume,Falkner,04/27/1977,91762,0,1,0
Odelinda,Inglish,05/20/1985,91762,1,0,1
Mason,Voss,04/20/1965,91763,0,0,0
Cathleen,Woodwing,10/08/1988,91762,0,0,1
Diahann,Friel,05/03/1967,91762,0,1,0
Timotheus,Van Halen,01/02/1963,91762,0,1,0
Saundra,Grinsdale,09/10/1971,91764,1,0,0
Link,Wherrit,02/28/1973,91762,0,0,0
Kimbell,Carpmile,06/29/1980,91762,1,0,0
Glen,Cazalet,01/18/1976,91763,0,1,1
Kit,Zumbusch,09/22/1964,91764,0,1,0
Candra,Maddern,05/18/1969,91763,0,0,1
Rodrick,Carrel,06/04/1970,91763,0,1,1
Rick,Winchcum,10/23/1968,91764,1,0,0
Lester,Songust,03/24/1963,91763,0,1,1
Arleen,Katzmann,03/24/1987,91762,0,1,0
Uriel,Zapata,10/18/1960,91762,0,1,0
Stacy,Palmby,12/17/1972,91763,0,0,0
Deane,Edgin,07/20/1986,91762,0,0,0
Merissa,Torry,07/16/1984,91762,1,1,1
Esther,Bertin,08/11/1985,91762,0,0,0
Sancho,Curreen,12/26/1986,91764,1,0,1
Yetty,Enderle,06/03/1962,91762,0,1,0
Vidovic,Hehir,05/06/1963,91764,1,1,0
Manfred,Yell,04/24/1970,91764,0,0,1
Amii,Kleinhausen,08/25/1983,91763,0,0,1
Francois,Tallach,01/10/1963,91764,1,0,1
Reta,Bantock,05/26/1966,91762,0,1,0
Ayn,Fane,06/18/1976,91763,0,0,0
Walden,Olennikov,07/16/1960,91762,0,1,0
Ross,Budge,10/10/1987,91763,0,0,1
Kassia,Di Biasi,01/21/1975,91763,0,0,0
Eldin,Immer,09/11/1968,91762,0,1,0
Amy,Puddan,02/17/1976,91764,1,0,0
Shantee,Radbourn,10/05/1981,91762,0,1,1
Alexandros,Panas,09/03/1961,91762,0,1,0
Margeaux,Lempel,01/16/1969,91762,1,0,0
Erminie,Blewett,01/24/1972,91762,1,1,0
Melly,Casaro,11/29/1968,91764,1,0,1
Bendix,Dyster,06/05/1976,91764,1,0,1
Dexter,Durrant,03/04/1972,91763,0,0,1
Dannye,Brinkman,11/11/1963,91764,0,1,0
Tann,Hugueville,03/13/1975,91762,0,1,0
Vito,Faherty,03/29/1987,91763,0,0,1
Gaile,Bonsul,04/23/1978,91763,0,0,0
Mal,Templeman,04/30/1965,91764,1,0,0
Elmira,Burnsyde,04/24/1975,91762,1,0,0
Pablo,Usmar,09/23/1960,91763,0,0,1
Sigfried,Chorlton,03/05/1968,91763,0,0,1
Marcile,Rickell,08/07/1965,91762,0,0,0
Janeta,Devanny,10/13/1976,91763,0,0,0
Gavin,Volker,04/05/1975,91762,0,0,1
Godwin,Melland,10/23/1969,91763,0,0,1
Herby,Whiscard,12/07/1969,91763,1,0,1
Domingo,Medcalf,11/16/1974,91762,0,1,0
Carolus,Jaggar,05/06/1986,91763,0,0,1
Sidoney,Snashall,06/27/1976,91763,0,0,0
Bealle,Nyssens,06/18/1985,91764,0,0,0
Flory,Klimentov,10/17/1980,91764,1,0,1
Steve,Garrett,05/08/1964,91763,1,1,1
Emmeline,Cowtherd,08/23/1984,91763,0,0,1
Marc,Eastwood,07/02/1975,91764,1,0,0
Derby,Fretter,04/27/1979,91763,1,0,1
Coleen,Conibeer,01/02/1972,91762,0,0,0
Sileas,Croson,10/05/1988,91764,1,0,0
Craggie,Whaplington,04/20/1977,91763,0,0,1
Berrie,Casperri,12/08/1969,91762,1,1,0
Weston,Cossentine,06/19/1977,91763,0,0,0
Ronna,Giggie,01/13/1962,91763,0,0,1
Mickie,Skillen,10/29/1981,91763,0,0,1
Ariela,Edyson,09/28/1960,91764,1,0,0
Issy,Craft,07/30/1980,91762,0,0,0
Stepha,Gerrell,09/28/1960,91764,0,0,0
Gayelord,Tinmouth,10/30/1967,91762,0,0,0
Guthry,Scud,02/21/1967,91764,1,1,0
Egon,Nisot,04/24/1970,91763,0,1,1
Kaylil,Markwell,05/26/1975,91762,1,1,1
Vlad,Abbots,04/28/1964,91764,0,0,0
Karla,Elks,04/29/1970,91762,1,0,0
Toinette,Wollrauch,01/16/1974,91764,1,1,1
Billie,Geering,05/04/1973,91764,1,0,1
Allix,Bottleson,01/30/1966,91763,0,0,1
Augustine,Copeman,09/02/1963,91764,1,0,0
Bernadina,Cobden,06/09/1966,91764,0,0,0
Lind,Carlett,12/30/1961,91763,0,0,0
Melvin,Hartridge,09/18/1975,91764,1,0,0
Reese,Simonds,03/04/1984,91763,0,0,1
Uriel,Winkle,05/05/1971,91763,1,0,1
Thorny,Maffulli,09/26/1972,91764,0,0,0
Mufi,Legrave,01/15/1979,91764,1,0,0
Gertrude,Luca,06/19/1979,91763,0,0,1
Cosme,Benion,03/17/1987,91764,1,1,0
Eleonore,Roft,01/25/1965,91763,0,0,1
Cleopatra,Iskower,02/11/1984,91763,0,0,1
Garwood,Corp,09/14/1989,91762,0,0,1
Bron,Satterly,11/22/1980,91762,1,1,0
Rosco,Kidd,11/14/1961,91764,1,0,0
Quinn,Loram,11/22/1989,91762,1,0,0
Maighdiln,Maggiore,05/10/1977,91762,0,0,0
Hillyer,Peatman,05/24/1978,91764,0,0,0
Kristen,Ivachyov,04/14/1970,91764,1,0,0
Eduino,Meates,12/23/1965,91764,1,0,0
Kizzie,Dunmuir,08/02/1967,91762,1,0,0
Linus,Neve,01/01/1975,91763,0,0,1
Leda,Fann,01/03/1967,91764,1,0,0
Christiano,Attack,04/20/1974,91764,1,1,0
Sabina,Plimmer,11/22/1977,91764,1,0,0
Nanci,Grix,02/12/1967,91764,0,0,0
Deedee,Josefson,09/13/1973,91762,1,1,0
Junie,Bodsworth,10/03/1968,91763,1,0,1
Melita,Fraschini,04/23/1983,91762,1,1,0
Jesus,Barriball,04/30/1986,91762,0,1,1
Rey,Friday,06/12/1975,91764,1,0,0
Richmond,Kohring,04/15/1975,91764,1,0,1
Mervin,Coviello,01/09/1980,91762,0,0,1
Aylmer,Taggert,01/03/1989,91762,0,0,0
Rafaelita,Rawlinson,07/03/1973,91763,0,1,1
Carly,Marton,12/05/1968,91762,1,1,0
Georgia,Abbay,11/24/1965,91763,0,0,1
Arluene,Kinder,05/26/1980,91763,0,0,1
Rickie,Wagen,10/03/1964,91763,0,0,1
Jaclyn,Truelove,01/03/1969,91764,0,0,1
Maryjo,Rackam,09/04/1965,91762,0,1,0
Sibilla,Oates,10/04/1978,91762,0,1,1
Clarance,Worboys,08/10/1980,91763,0,0,1
Lemmie,Yell,03/09/1967,91763,0,0,1
Sara,Champken,10/27/1966,91764,1,1,0
Pattie,Wyd,08/26/1966,91764,0,1,0
Katerina,Ninotti,12/05/1981,91763,0,0,1
Nikolaus,Brumwell,06/10/1963,91762,0,1,0
Cecily,Sesser,08/22/1978,91763,0,0,1
Ruthy,Ferenczy,09/18/1979,91763,0,0,1
Lidia,Arkle,05/17/1965,91763,0,0,1
Andonis,Aish,01/25/1967,91762,0,1,0
Frances,Narraway,09/05/1967,91762,0,1,1
Renae,Atmore,06/28/1987,91763,0,1,1
Timotheus,Restill,09/27/1973,91764,0,0,1
Meyer,Trebilcock,06/20/1961,91764,1,0,0
Kelcie,Tuckwood,12/27/1965,91764,1,1,0
Ara,Matus,06/19/1965,91763,0,0,1
Karna,MacAlroy,07/29/1973,91763,0,0,1
Dona,Riley,04/27/1974,91763,0,1,1
Killian,Biaggioli,02/06/1961,91763,0,0,0
Byran,Reisen,09/03/1969,91762,0,1,0
Jaye,Graybeal,09/15/1984,91762,0,1,1
Rex,Edinburgh,08/07/1973,91763,0,0,0
Melonie,Philippsohn,10/09/1963,91763,1,1,1
Jacquelyn,Kopp,03/29/1972,91764,1,0,0
Kessia,Hazeley,10/15/1961,91762,0,1,0
Saul,Bateman,07/23/1982,91763,0,0,1
Karrah,Apfelmann,01/30/1985,91764,0,0,0
Thelma,Clements,06/14/1970,91764,1,0,0
Gui,Blum,11/03/1969,91762,0,1,0
Horatia,Van de Velde,05/25/1975,91764,1,0,1
Trent,Chiese,07/14/1983,91763,1,0,1
Andie,Joder,08/15/1965,91763,1,0,0
Roxie,McGillicuddy,09/29/1982,91764,1,0,1
Mariel,Renackowna,09/14/1964,91763,0,0,1
Eldon,Seaborne,11/26/1972,91764,0,1,0
Colby,Shropshire,01/26/1974,91762,0,0,1
Codee,Crosswaite,12/27/1977,91762,0,0,0
Giselle,Lownds,12/30/1984,91764,0,0,0
Bradly,Hirschmann,02/20/1960,91762,0,0,0
Barri,Maymand,03/04/1980,91763,1,0,1
Belia,Millichap,05/04/1966,91763,0,0,1
Arleta,Royse,03/12/1971,91763,0,0,1
Ilse,Sibson,02/15/1970,91762,0,0,0
Channa,Creelman,02/11/1984,91762,0,0,0
Florencia,Tallent,02/12/1989,91764,1,0,1
Gertruda,Runsey,11/22/1988,91763,0,1,1
Guenevere,Gettings,02/17/1969,91763,0,0,1
Neal,Grayshan,08/24/1970,91762,0,0,0
Maryjane,Forty,02/20/1968,91763,0,0,0
Feodor,Hargate,05/03/1988,91763,0,0,1
Chiarra,Petticrow,12/01/1987,91763,0,0,1
Gardner,Dudden,10/03/1976,91762,1,1,0
Conrado,Storm,08/29/1981,91763,0,0,1
Ave,Spuffard,07/27/1968,91764,1,0,0
Teddie,Lowndes,11/16/1971,91764,1,0,0
April,O' Concannon,04/11/1981,91764,0,0,0
Kenna,Tresvina,07/06/1984,91762,1,1,1
Jasmina,De Ambrosis,07/13/1968,91762,0,0,0
Vlad,Le land,10/06/1980,91762,0,1,0
Agretha,Church,10/22/1988,91763,0,0,1
Catherin,Whylie,10/28/1968,91762,1,1,0
Jessey,Patley,12/10/1960,91763,0,0,1
Bogey,Wilstead,12/02/1987,91762,1,0,1
Gwynne,Jaggers,04/22/1973,91764,1,0,0
Raeann,Tuttle,06/07/1962,91762,0,1,0
Thurstan,Sailor,01/23/1965,91762,0,0,1
Tommie,Muckersie,05/18/1963,91762,0,1,0
Natty,Ducroe,01/23/1973,91762,0,1,0
Bart,Lohde,08/17/1962,91763,1,1,0
Jermaine,Seakes,08/03/1960,91762,0,1,1
Devinne,Pennicott,03/13/1967,91763,0,0,1
Lorin,Berzins,01/11/1980,91763,0,0,1
Rosa,Fenlon,11/06/1979,91763,0,0,1
Slade,Bossel,12/01/1984,91763,1,0,1
Sophronia,Solland,06/05/1980,91763,0,0,0
Mirella,Dancer,08/10/1970,91763,0,0,1
Mill,Sherebrooke,04/25/1966,91763,0,1,1
Marisa,Town,03/22/1973,91763,1,0,0
Gilbert,McGrotty,12/16/1987,91763,0,0,1
Alric,Esterbrook,02/13/1961,91763,0,0,1
Poul,Mauger,12/14/1977,91762,0,1,0
Grange,Rigney,04/13/1985,91764,1,0,0
Franny,Halt,02/05/1964,91762,0,0,0
Estrella,Burgan,07/23/1982,91763,0,0,1
Robbie,Wreak,04/10/1981,91764,1,0,0
Joete,Tennet,10/07/1985,91763,1,0,1
Livia,Grinishin,01/22/1960,91763,0,0,1
Yanaton,Haswall,05/12/1983,91764,1,0,1
Dorree,Orbon,11/19/1969,91763,0,0,0
Dawna,Cutchie,06/09/1966,91764,0,0,0
Rozanna,Fursse,11/26/1971,91764,1,0,0
Finley,Royall,12/27/1975,91764,0,0,1
Panchito,Walthall,01/10/1961,91762,0,1,0
Luciana,Blodgett,06/29/1972,91764,0,0,0
Tomkin,Brave,01/29/1985,91763,1,0,1
Sela,Fonso,01/03/1988,91763,0,0,1
Jerry,Mea,12/22/1964,91762,0,1,0
Barbe,Reddan,06/11/1981,91763,0,0,1
Virginia,Janning,01/19/1980,91763,0,1,1
Alfy,Copcutt,02/07/1964,91764,1,0,0
Esdras,Swede,03/28/1983,91764,1,0,0
Koo,Fluin,07/13/1987,91763,1,0,1
Venus,Lowder,04/19/1980,91764,1,0,1
Alyda,Kendell,03/26/1972,91764,0,0,1
Rudiger,Gerardet,04/23/1974,91764,1,0,0
Alan,Tewes,01/26/1961,91762,1,1,0
Maribeth,Solloway,05/05/1985,91763,1,1,1
Charmaine,Gravet,07/16/1973,91762,0,1,1
Ericka,How,05/21/1961,91762,1,1,0
Johnna,Pattison,06/07/1968,91762,1,0,1
Alfredo,Pointer,07/21/1988,91762,0,1,1
Lenard,Ricardon,12/06/1970,91764,1,1,0
Hailee,Scare,03/07/1978,91763,0,0,1
Jehanna,Graves,04/10/1968,91762,1,1,0
Waring,Blodgetts,09/10/1988,91763,0,0,1
Dorice,Osinin,03/05/1970,91764,1,1,0
Rubetta,Gove,07/16/1980,91764,1,0,1
Dorris,Vannozzii,06/25/1989,91762,0,0,0
Stan,Tremathack,02/13/1975,91763,1,0,1
Marcelline,Cockshot,07/03/1964,91763,0,0,1
Elnore,Beert,12/07/1962,91764,0,0,0
Titos,Wenham,07/30/1967,91764,1,0,0
Lilian,Wanderschek,04/16/1973,91764,1,0,0
Adolf,Neville,11/12/1979,91762,0,1,0
Ida,Vivers,05/30/1980,91763,0,1,1
Nero,Yare,09/29/1983,91763,1,0,1
Timoteo,Splevins,05/07/1979,91762,0,1,0
Ina,Adriani,03/14/1980,91763,0,0,1
Gianni,Marvell,09/12/1964,91763,0,0,1
Urbano,Bricket,12/04/1984,91762,0,1,0
Evangelia,Blamire,04/29/1971,91764,0,0,1
Tess,MacNeil,07/31/1982,91762,1,1,1
Deina,Walburn,04/13/1989,91764,0,0,0
Cedric,Steer,03/20/1976,91762,1,1,0
Ashbey,Cradick,03/25/1988,91764,1,0,0
Mart,Murney,09/11/1965,91764,0,0,0
Chan,Snelman,01/25/1989,91762,0,1,0
Cross,Mandifield,09/22/1966,91763,0,0,0
Tandie,Thredder,11/18/1989,91764,0,0,0
Lou,Godlonton,10/08/1980,91763,0,0,1
Dolly,Braidford,02/25/1967,91762,0,0,0
Marianne,Gregoretti,10/10/1981,91763,0,1,1
Grata,Santry,06/27/1988,91764,1,0,1
Adelaide,Huguet,11/21/1971,91762,1,0,0
Joceline,Vest,06/03/1986,91762,0,1,1
Stan,Kitson,05/30/1984,91763,1,1,1
Fredra,Appleford,10/16/1966,91764,0,0,0
Zachariah,Cordsen,07/26/1977,91763,0,0,0
Egor,Livard,05/25/1963,91764,0,1,0
Vlad,Dosdill,07/22/1965,91764,1,1,0
Florance,Kondratovich,03/20/1980,91764,1,0,1
Francklyn,Tomkiss,09/11/1975,91762,0,0,0
Germaine,Matussevich,06/02/1967,91764,0,0,0
Malena,Sturges,12/02/1968,91763,0,1,0
Torie,Finlaison,07/18/1964,91764,0,0,1
Elayne,Swindle,11/01/1964,91764,0,0,0
Berni,Slorach,04/23/1961,91762,1,1,0
Antoine,Aspinwall,05/15/1970,91764,1,0,0
Andra,Beckingham,03/04/1965,91762,0,0,1
Jessika,Piotr,08/03/1975,91764,1,0,0
Loleta,Guitonneau,05/13/1973,91762,0,1,0
Ambros,Barnhill,06/07/1964,91762,1,0,0
Grace,Keslake,02/28/1964,91763,0,0,0
Justen,Polfer,03/05/1975,91763,0,0,1
Heida,Trobridge,03/25/1986,91764,1,0,1
Ludvig,Le Barr,05/15/1984,91763,0,0,1
Kara-lynn,Desson,11/02/1975,91764,1,1,0
Giulietta,Ebbins,12/25/1973,91762,0,1,1
Jarib,Binyon,02/01/1987,91762,0,1,0
Lennie,Swindlehurst,10/17/1968,91763,0,0,1
Sinclare,Sprules,07/28/1987,91763,1,0,1
Bradford,Kienlein,10/16/1986,91764,1,0,0
Leda,Adelberg,01/15/1979,91763,0,0,1
Abdel,Dedham,01/10/1979,91762,1,0,0
Karel,MacKnocker,05/17/1987,91763,0,0,1
Westbrook,Gipp,12/24/1974,91764,1,0,0
Gayleen,Laffranconi,08/25/1987,91762,1,0,1
Elise,Bleyman,02/17/1987,91762,0,1,1
Alonso,Parsall,12/07/1972,91763,0,0,1
Ethyl,Walcot,12/19/1960,91762,1,0,0
Maurizia,MacAlinden,08/03/1987,91763,0,0,1
Dorise,Emerson,05/01/1961,91764,1,0,0
Sophia,Batting,03/05/1968,91763,0,0,0
Viviyan,Reyne,07/28/1972,91763,0,1,1
Goraud,Tock,06/11/1981,91763,0,0,1
Sheryl,McCroary,02/05/1962,91764,1,0,0
Florette,Inmett,10/31/1979,91764,1,0,1
Cyrille,Riggs,05/20/1984,91763,0,0,1
Germana,Mordy,02/26/1970,91764,0,0,0
Annamaria,Dowthwaite,06/21/1979,91764,0,1,0
Carly,Gawthorpe,03/26/1969,91763,0,0,1
Ailbert,Chaloner,07/20/1987,91764,1,0,1
Jean,Farfull,07/29/1967,91764,0,0,0
Adelina,Dorsett,05/21/1964,91762,0,0,1
Stefa,Metrick,07/24/1988,91764,1,0,1
Lev,Tidbald,12/22/1979,91763,0,0,0
Clerc,Cristofvao,05/20/1983,91762,0,1,1
Mame,Bigby,03/06/1960,91763,0,1,1
Sarita,Monks,09/07/1973,91762,0,1,0
Garry,Damp,09/18/1960,91762,0,1,0
Lucine,Dictus,04/27/1977,91762,1,1,1
Ewan,Spenceley,04/06/1960,91764,1,1,0
Arleta,McGeachey,04/28/1975,91764,0,0,0
Reggie,Benda,05/27/1965,91762,0,1,0
Fancy,Vasenin,08/29/1978,91762,0,1,0
Danni,Matchitt,04/06/1960,91764,1,0,0
Una,Pletts,06/27/1989,91762,1,1,0
Faber,Overell,11/24/1963,91762,0,1,0
Leupold,Dreus,04/08/1980,91762,1,1,1
Adrian,Dwire,12/13/1962,91763,0,0,0
Werner,Powlesland,11/21/1978,91762,0,0,0
Auria,Jedraszek,08/15/1973,91763,0,0,1
Heather,MacElholm,08/11/1987,91762,0,1,0
Raff,Ferne,08/31/1984,91764,0,1,1
Sal,Freed,05/07/1972,91764,0,0,0
Klara,Aindrais,02/10/1979,91762,0,0,0
Timmy,Bexon,06/16/1978,91763,1,0,0
Dodie,Coxall,08/25/1974,91763,0,0,1
Town,Tunniclisse,05/13/1963,91764,1,0,0
Iormina,Gallear,01/16/1985,91762,0,1,0
Sophi,Mulloch,01/07/1988,91764,1,0,0
Lindie,Pavlenko,06/03/1984,91764,1,0,1
Amil,Stewart,01/15/1967,91763,0,1,0
Kaine,Wimpey,05/01/1963,91762,0,1,0
Cecile,Cressey,10/29/1968,91762,1,1,0
Heloise,Ekkel,01/19/1967,91762,0,1,0
Mitzi,Oby,11/09/1962,91762,0,1,0
Corty,MacCarrick,01/17/1975,91764,1,0,1
Tam,Yeliashev,11/08/1971,91764,0,0,0
Winn,Barreau,09/27/1963,91762,0,0,1
Valera,Stracey,02/25/1977,91764,0,0,1
Celka,Shear,04/12/1965,91764,0,0,0
Celia,Pallaske,12/30/1982,91764,1,0,0
Ibbie,Cherry,01/29/1970,91764,0,1,0
Syman,Rickman,11/05/1983,91763,0,0,0
Aurthur,Domleo,12/27/1988,91763,0,0,1
Christine,Ludlow,06/12/1976,91762,0,1,0
